,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,labels
12,82.0,96.0,100.0,78.0,82.0,96.0,100.0,78.0,82.0,91.0,100.0,78.0,79.0,95.0,97.0,75.0,83.0,95.0,97.0,75.0,75.0,84.0,93.0,72.0,82.0,92.0,93.0,76.0,78.0,88.0,85.0,73.0,74.0,84.0,82.0,69.0,-1.0
13,67.0,77.0,82.0,60.0,67.0,73.0,86.0,64.0,71.0,77.0,90.0,64.0,67.0,71.0,78.0,62.0,67.0,75.0,78.0,62.0,70.0,79.0,78.0,58.0,64.0,73.0,74.0,57.0,68.0,73.0,78.0,57.0,68.0,77.0,78.0,61.0,-1.0
14,67.0,75.0,82.0,69.0,70.0,75.0,85.0,69.0,70.0,75.0,82.0,69.0,68.0,77.0,90.0,72.0,68.0,73.0,86.0,72.0,68.0,69.0,86.0,76.0,64.0,64.0,87.0,78.0,64.0,68.0,87.0,78.0,64.0,71.0,87.0,74.0,-1.0
15,64.0,77.0,86.0,65.0,64.0,77.0,82.0,65.0,64.0,81.0,78.0,65.0,64.0,83.0,83.0,67.0,68.0,79.0,83.0,63.0,68.0,83.0,83.0,67.0,67.0,79.0,85.0,62.0,63.0,75.0,85.0,62.0,67.0,79.0,85.0,67.0,-1.0
16,71.0,79.0,79.0,63.0,68.0,75.0,75.0,59.0,68.0,68.0,71.0,56.0,67.0,72.0,74.0,58.0,63.0,68.0,74.0,58.0,63.0,68.0,74.0,58.0,63.0,67.0,73.0,55.0,63.0,67.0,69.0,55.0,66.0,75.0,76.0,63.0,-1.0
17,82.0,88.0,97.0,73.0,78.0,84.0,89.0,69.0,67.0,71.0,74.0,55.0,80.0,94.0,94.0,72.0,72.0,85.0,82.0,68.0,64.0,69.0,71.0,54.0,76.0,87.0,91.0,74.0,76.0,79.0,87.0,63.0,68.0,68.0,75.0,52.0,-1.0
18,68.0,73.0,78.0,57.0,72.0,73.0,82.0,61.0,72.0,77.0,74.0,57.0,68.0,75.0,79.0,59.0,64.0,75.0,79.0,59.0,68.0,75.0,75.0,59.0,67.0,72.0,74.0,58.0,63.0,72.0,74.0,58.0,67.0,75.0,74.0,58.0,-1.0
19,64.0,71.0,75.0,56.0,64.0,75.0,71.0,59.0,64.0,75.0,79.0,59.0,67.0,75.0,74.0,58.0,67.0,75.0,74.0,58.0,63.0,72.0,77.0,58.0,78.0,87.0,88.0,74.0,70.0,79.0,80.0,66.0,66.0,75.0,80.0,59.0,-1.0
20,68.0,71.0,75.0,56.0,68.0,71.0,75.0,59.0,64.0,75.0,75.0,59.0,63.0,68.0,70.0,54.0,67.0,68.0,74.0,58.0,67.0,72.0,74.0,58.0,59.0,71.0,73.0,55.0,63.0,71.0,73.0,59.0,63.0,75.0,73.0,59.0,-1.0
21,63.0,63.0,72.0,57.0,63.0,63.0,68.0,53.0,59.0,60.0,65.0,53.0,53.0,53.0,85.0,76.0,60.0,60.0,74.0,55.0,57.0,60.0,70.0,58.0,44.0,37.0,98.0,94.0,53.0,52.0,78.0,57.0,57.0,52.0,71.0,61.0,-1.0
22,71.0,81.0,82.0,60.0,71.0,77.0,82.0,64.0,67.0,77.0,82.0,64.0,78.0,84.0,93.0,69.0,78.0,88.0,97.0,80.0,74.0,88.0,97.0,83.0,80.0,94.0,98.0,76.0,80.0,98.0,98.0,83.0,84.0,98.0,102.0,83.0,-1.0
23,74.0,79.0,88.0,74.0,74.0,87.0,96.0,70.0,78.0,91.0,100.0,78.0,71.0,84.0,86.0,75.0,75.0,81.0,90.0,68.0,75.0,81.0,93.0,68.0,67.0,75.0,85.0,73.0,70.0,79.0,85.0,73.0,70.0,79.0,85.0,65.0,-1.0
24,68.0,77.0,74.0,57.0,64.0,73.0,78.0,54.0,64.0,73.0,78.0,61.0,64.0,75.0,71.0,59.0,64.0,75.0,79.0,59.0,64.0,75.0,75.0,59.0,67.0,75.0,74.0,58.0,63.0,72.0,77.0,58.0,67.0,75.0,81.0,58.0,-1.0
25,70.0,79.0,80.0,66.0,70.0,83.0,84.0,70.0,74.0,79.0,84.0,66.0,75.0,81.0,82.0,68.0,71.0,81.0,82.0,64.0,71.0,77.0,79.0,68.0,67.0,75.0,82.0,69.0,70.0,75.0,85.0,69.0,70.0,75.0,82.0,69.0,-1.0
26,59.0,64.0,67.0,54.0,63.0,68.0,70.0,58.0,63.0,64.0,70.0,58.0,63.0,67.0,73.0,55.0,63.0,67.0,69.0,59.0,63.0,67.0,69.0,55.0,67.0,70.0,75.0,60.0,67.0,66.0,72.0,57.0,63.0,66.0,68.0,57.0,-1.0
27,63.0,66.0,68.0,57.0,67.0,73.0,68.0,57.0,67.0,73.0,72.0,57.0,67.0,71.0,78.0,58.0,67.0,75.0,78.0,62.0,67.0,84.0,85.0,65.0,80.0,89.0,94.0,76.0,80.0,98.0,98.0,79.0,88.0,111.0,111.0,91.0,-1.0
28,71.0,77.0,86.0,75.0,59.0,60.0,72.0,72.0,59.0,63.0,79.0,72.0,78.0,84.0,93.0,80.0,63.0,75.0,89.0,73.0,60.0,71.0,82.0,65.0,68.0,77.0,98.0,79.0,72.0,77.0,94.0,76.0,76.0,85.0,98.0,76.0,-1.0
29,71.0,79.0,83.0,59.0,68.0,79.0,79.0,63.0,64.0,79.0,83.0,59.0,71.0,83.0,85.0,67.0,67.0,75.0,85.0,62.0,71.0,79.0,89.0,62.0,78.0,91.0,92.0,74.0,74.0,83.0,92.0,70.0,66.0,79.0,84.0,63.0,-1.0
30,64.0,75.0,71.0,56.0,64.0,71.0,71.0,59.0,71.0,75.0,75.0,59.0,67.0,68.0,74.0,54.0,67.0,72.0,74.0,58.0,67.0,72.0,70.0,58.0,66.0,71.0,73.0,55.0,66.0,71.0,69.0,55.0,66.0,71.0,73.0,55.0,-1.0
31,67.0,83.0,89.0,71.0,71.0,79.0,81.0,67.0,67.0,72.0,81.0,62.0,70.0,83.0,92.0,70.0,78.0,91.0,92.0,78.0,82.0,100.0,108.0,85.0,87.0,99.0,110.0,86.0,87.0,112.0,114.0,90.0,96.0,108.0,119.0,94.0,-1.0
32,67.0,75.0,74.0,58.0,71.0,75.0,77.0,54.0,67.0,72.0,74.0,54.0,63.0,71.0,76.0,59.0,63.0,75.0,80.0,59.0,66.0,75.0,80.0,59.0,63.0,73.0,75.0,57.0,63.0,73.0,79.0,57.0,67.0,81.0,82.0,60.0,-1.0
33,63.0,71.0,74.0,62.0,63.0,71.0,78.0,62.0,67.0,71.0,78.0,62.0,68.0,77.0,74.0,61.0,68.0,73.0,78.0,65.0,68.0,69.0,74.0,57.0,68.0,75.0,75.0,59.0,64.0,75.0,75.0,63.0,64.0,75.0,75.0,59.0,-1.0
34,67.0,75.0,74.0,58.0,63.0,72.0,77.0,58.0,67.0,75.0,81.0,58.0,70.0,79.0,80.0,66.0,66.0,75.0,80.0,59.0,66.0,79.0,80.0,59.0,71.0,88.0,93.0,68.0,67.0,77.0,82.0,64.0,67.0,81.0,86.0,64.0,-1.0
35,71.0,91.0,93.0,75.0,75.0,91.0,89.0,71.0,75.0,83.0,81.0,62.0,70.0,79.0,84.0,66.0,78.0,83.0,88.0,70.0,74.0,87.0,84.0,66.0,67.0,73.0,82.0,64.0,75.0,84.0,90.0,68.0,75.0,88.0,97.0,75.0,-1.0
36,78.0,83.0,84.0,70.0,74.0,75.0,88.0,66.0,70.0,79.0,88.0,66.0,79.0,88.0,97.0,72.0,71.0,81.0,86.0,68.0,71.0,77.0,82.0,64.0,82.0,97.0,105.0,80.0,78.0,88.0,89.0,73.0,70.0,79.0,82.0,65.0,-1.0
37,71.0,83.0,87.0,70.0,76.0,87.0,91.0,78.0,76.0,91.0,96.0,74.0,71.0,83.0,93.0,71.0,71.0,79.0,93.0,71.0,71.0,79.0,85.0,67.0,74.0,83.0,96.0,74.0,66.0,71.0,73.0,59.0,63.0,63.0,66.0,52.0,-1.0
38,75.0,91.0,90.0,72.0,79.0,91.0,90.0,72.0,79.0,95.0,97.0,75.0,74.0,79.0,89.0,69.0,78.0,88.0,93.0,73.0,82.0,92.0,93.0,76.0,68.0,73.0,82.0,61.0,76.0,85.0,86.0,68.0,80.0,94.0,94.0,76.0,-1.0
39,59.0,70.0,75.0,57.0,63.0,66.0,75.0,60.0,67.0,70.0,72.0,60.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,63.0,67.0,70.0,58.0,64.0,69.0,71.0,57.0,60.0,69.0,74.0,54.0,60.0,69.0,71.0,57.0,-1.0
40,71.0,79.0,91.0,70.0,76.0,87.0,96.0,74.0,80.0,91.0,100.0,78.0,71.0,79.0,89.0,71.0,75.0,83.0,89.0,71.0,75.0,87.0,89.0,75.0,66.0,63.0,84.0,66.0,70.0,75.0,88.0,70.0,74.0,79.0,88.0,74.0,-1.0
41,70.0,79.0,88.0,66.0,74.0,79.0,88.0,66.0,74.0,83.0,88.0,70.0,71.0,81.0,79.0,64.0,67.0,73.0,79.0,60.0,71.0,77.0,86.0,60.0,74.0,79.0,85.0,62.0,67.0,79.0,85.0,62.0,67.0,84.0,89.0,69.0,-1.0
42,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,66.0,79.0,80.0,63.0,67.0,77.0,82.0,64.0,71.0,77.0,82.0,64.0,67.0,77.0,82.0,64.0,67.0,75.0,82.0,62.0,67.0,71.0,82.0,65.0,63.0,71.0,82.0,65.0,-1.0
43,63.0,71.0,74.0,58.0,67.0,75.0,78.0,58.0,67.0,79.0,82.0,62.0,64.0,73.0,86.0,61.0,64.0,73.0,78.0,57.0,64.0,73.0,78.0,61.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,68.0,79.0,79.0,63.0,-1.0
44,67.0,77.0,86.0,60.0,67.0,73.0,82.0,60.0,63.0,73.0,75.0,60.0,67.0,75.0,82.0,58.0,70.0,79.0,74.0,58.0,63.0,75.0,74.0,55.0,68.0,77.0,74.0,57.0,68.0,73.0,78.0,54.0,68.0,73.0,74.0,54.0,-1.0
45,80.0,98.0,102.0,76.0,80.0,98.0,102.0,76.0,80.0,94.0,102.0,79.0,80.0,91.0,100.0,78.0,80.0,95.0,104.0,78.0,80.0,95.0,104.0,81.0,75.0,87.0,89.0,75.0,79.0,91.0,96.0,75.0,79.0,95.0,100.0,79.0,-1.0
46,67.0,72.0,77.0,58.0,67.0,72.0,81.0,58.0,71.0,75.0,77.0,58.0,66.0,75.0,80.0,63.0,70.0,79.0,80.0,59.0,70.0,75.0,73.0,59.0,75.0,81.0,86.0,64.0,71.0,81.0,82.0,60.0,71.0,77.0,82.0,64.0,-1.0
47,76.0,83.0,96.0,78.0,76.0,83.0,91.0,78.0,80.0,95.0,100.0,81.0,75.0,79.0,96.0,79.0,75.0,83.0,96.0,79.0,88.0,95.0,109.0,87.0,74.0,79.0,88.0,74.0,74.0,83.0,88.0,78.0,78.0,91.0,100.0,81.0,-1.0
48,60.0,62.0,67.0,57.0,64.0,66.0,64.0,57.0,64.0,66.0,67.0,57.0,60.0,68.0,67.0,56.0,64.0,68.0,67.0,56.0,60.0,68.0,67.0,56.0,63.0,64.0,70.0,58.0,59.0,64.0,67.0,54.0,63.0,68.0,70.0,58.0,-1.0
49,71.0,75.0,85.0,62.0,71.0,83.0,85.0,62.0,75.0,83.0,89.0,67.0,66.0,83.0,80.0,63.0,70.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,71.0,77.0,90.0,64.0,71.0,81.0,82.0,64.0,71.0,81.0,82.0,64.0,-1.0
50,63.0,71.0,76.0,55.0,63.0,71.0,73.0,59.0,63.0,67.0,69.0,55.0,63.0,73.0,72.0,60.0,67.0,77.0,82.0,64.0,71.0,81.0,75.0,68.0,82.0,102.0,105.0,80.0,85.0,106.0,110.0,83.0,85.0,102.0,114.0,83.0,-1.0
51,64.0,73.0,74.0,57.0,64.0,73.0,74.0,57.0,64.0,69.0,71.0,57.0,64.0,71.0,75.0,59.0,64.0,71.0,67.0,56.0,68.0,71.0,71.0,59.0,67.0,72.0,74.0,54.0,67.0,72.0,74.0,54.0,67.0,72.0,74.0,58.0,-1.0
52,63.0,68.0,77.0,62.0,67.0,72.0,74.0,58.0,63.0,68.0,70.0,58.0,56.0,53.0,66.0,48.0,59.0,56.0,73.0,55.0,66.0,67.0,80.0,63.0,59.0,54.0,62.0,45.0,59.0,57.0,65.0,49.0,59.0,60.0,72.0,57.0,-1.0
53,68.0,69.0,78.0,54.0,68.0,69.0,71.0,57.0,68.0,73.0,71.0,57.0,68.0,71.0,75.0,59.0,64.0,75.0,75.0,56.0,68.0,71.0,71.0,56.0,67.0,72.0,74.0,54.0,67.0,68.0,74.0,54.0,67.0,72.0,70.0,54.0,-1.0
54,72.0,77.0,82.0,61.0,68.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,68.0,75.0,79.0,63.0,68.0,75.0,75.0,56.0,68.0,75.0,75.0,56.0,67.0,79.0,77.0,58.0,67.0,79.0,77.0,58.0,67.0,75.0,77.0,58.0,-1.0
55,70.0,79.0,80.0,63.0,70.0,75.0,80.0,59.0,66.0,75.0,76.0,59.0,67.0,77.0,86.0,64.0,67.0,77.0,82.0,60.0,67.0,77.0,75.0,60.0,67.0,79.0,82.0,62.0,63.0,71.0,78.0,62.0,63.0,75.0,78.0,55.0,-1.0
56,67.0,72.0,77.0,54.0,67.0,72.0,77.0,54.0,67.0,72.0,74.0,54.0,66.0,75.0,76.0,59.0,66.0,75.0,76.0,59.0,66.0,79.0,80.0,59.0,67.0,77.0,82.0,64.0,63.0,77.0,75.0,60.0,71.0,84.0,86.0,64.0,-1.0
57,76.0,87.0,91.0,67.0,71.0,87.0,87.0,70.0,76.0,91.0,91.0,78.0,75.0,83.0,81.0,62.0,71.0,79.0,85.0,67.0,71.0,83.0,81.0,67.0,74.0,87.0,84.0,66.0,78.0,87.0,84.0,70.0,74.0,79.0,84.0,63.0,-1.0
58,76.0,85.0,90.0,68.0,80.0,94.0,98.0,76.0,80.0,98.0,98.0,83.0,71.0,87.0,87.0,70.0,76.0,91.0,91.0,78.0,76.0,91.0,100.0,78.0,71.0,79.0,85.0,67.0,71.0,83.0,81.0,67.0,71.0,87.0,85.0,71.0,-1.0
59,74.0,87.0,92.0,74.0,74.0,83.0,84.0,66.0,74.0,83.0,88.0,70.0,71.0,88.0,93.0,72.0,75.0,84.0,90.0,68.0,67.0,73.0,75.0,60.0,67.0,79.0,82.0,65.0,67.0,79.0,78.0,65.0,67.0,75.0,74.0,62.0,-1.0
60,63.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,67.0,77.0,82.0,60.0,71.0,73.0,82.0,64.0,67.0,77.0,82.0,64.0,70.0,88.0,93.0,69.0,67.0,75.0,85.0,62.0,67.0,75.0,82.0,62.0,-1.0
61,67.0,71.0,78.0,58.0,63.0,75.0,78.0,58.0,63.0,71.0,74.0,58.0,64.0,73.0,74.0,61.0,64.0,73.0,82.0,61.0,64.0,73.0,86.0,61.0,68.0,75.0,79.0,56.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,-1.0
62,68.0,83.0,83.0,67.0,71.0,79.0,87.0,70.0,71.0,79.0,87.0,70.0,75.0,91.0,96.0,79.0,75.0,83.0,89.0,71.0,71.0,79.0,85.0,67.0,70.0,79.0,84.0,70.0,70.0,79.0,84.0,66.0,70.0,71.0,73.0,63.0,-1.0
63,66.0,83.0,84.0,66.0,66.0,79.0,80.0,63.0,66.0,83.0,84.0,63.0,67.0,81.0,86.0,64.0,67.0,81.0,82.0,64.0,67.0,77.0,86.0,64.0,70.0,79.0,85.0,62.0,67.0,84.0,85.0,62.0,67.0,79.0,82.0,65.0,-1.0
64,63.0,75.0,73.0,59.0,63.0,75.0,73.0,55.0,66.0,75.0,76.0,59.0,67.0,73.0,79.0,60.0,67.0,70.0,75.0,60.0,67.0,73.0,75.0,57.0,63.0,71.0,78.0,58.0,63.0,67.0,74.0,62.0,63.0,75.0,74.0,62.0,-1.0
65,71.0,77.0,82.0,68.0,71.0,88.0,93.0,72.0,75.0,84.0,90.0,68.0,70.0,79.0,85.0,65.0,67.0,79.0,82.0,65.0,67.0,79.0,78.0,65.0,76.0,77.0,90.0,68.0,72.0,77.0,78.0,61.0,68.0,69.0,71.0,57.0,-1.0
66,71.0,75.0,79.0,63.0,71.0,79.0,79.0,63.0,68.0,75.0,75.0,59.0,67.0,72.0,70.0,58.0,67.0,72.0,74.0,58.0,63.0,68.0,74.0,58.0,59.0,63.0,73.0,59.0,63.0,67.0,73.0,55.0,63.0,67.0,69.0,55.0,-1.0
67,70.0,79.0,88.0,63.0,74.0,87.0,88.0,70.0,70.0,83.0,84.0,66.0,63.0,73.0,75.0,57.0,67.0,84.0,79.0,68.0,71.0,91.0,90.0,72.0,60.0,71.0,70.0,58.0,63.0,75.0,74.0,62.0,67.0,84.0,85.0,69.0,-1.0
68,67.0,72.0,70.0,58.0,63.0,72.0,74.0,58.0,63.0,72.0,77.0,58.0,63.0,71.0,73.0,59.0,63.0,75.0,76.0,59.0,66.0,75.0,76.0,63.0,75.0,88.0,90.0,72.0,79.0,95.0,101.0,79.0,83.0,99.0,101.0,83.0,-1.0
69,92.0,108.0,105.0,86.0,87.0,99.0,105.0,83.0,83.0,95.0,97.0,79.0,85.0,97.0,105.0,80.0,82.0,88.0,97.0,73.0,78.0,84.0,89.0,69.0,80.0,98.0,98.0,76.0,80.0,94.0,94.0,72.0,72.0,85.0,82.0,68.0,-1.0
70,79.0,87.0,85.0,67.0,71.0,79.0,81.0,62.0,67.0,79.0,77.0,58.0,82.0,100.0,104.0,81.0,78.0,91.0,96.0,74.0,66.0,79.0,84.0,66.0,83.0,99.0,105.0,83.0,79.0,91.0,93.0,72.0,71.0,81.0,82.0,64.0,-1.0
71,71.0,79.0,89.0,71.0,75.0,83.0,89.0,71.0,75.0,87.0,89.0,75.0,66.0,63.0,84.0,66.0,70.0,75.0,88.0,70.0,74.0,79.0,88.0,74.0,63.0,57.0,75.0,68.0,67.0,73.0,82.0,72.0,71.0,84.0,86.0,75.0,-1.0
72,74.0,91.0,92.0,74.0,70.0,75.0,84.0,63.0,63.0,71.0,73.0,55.0,67.0,73.0,75.0,49.0,63.0,66.0,72.0,53.0,63.0,70.0,75.0,53.0,63.0,67.0,70.0,51.0,63.0,67.0,74.0,51.0,60.0,67.0,78.0,55.0,-1.0
73,71.0,81.0,82.0,64.0,71.0,81.0,82.0,64.0,75.0,81.0,82.0,64.0,70.0,79.0,82.0,62.0,70.0,79.0,78.0,65.0,67.0,75.0,82.0,62.0,68.0,73.0,78.0,61.0,72.0,77.0,78.0,57.0,68.0,73.0,78.0,57.0,-1.0
74,64.0,73.0,74.0,57.0,64.0,73.0,78.0,61.0,64.0,77.0,78.0,65.0,64.0,75.0,79.0,59.0,64.0,79.0,83.0,63.0,68.0,79.0,83.0,63.0,67.0,79.0,81.0,62.0,67.0,79.0,81.0,67.0,71.0,83.0,81.0,67.0,-1.0
75,63.0,77.0,82.0,60.0,63.0,77.0,79.0,64.0,67.0,77.0,75.0,60.0,67.0,75.0,78.0,62.0,63.0,75.0,85.0,58.0,63.0,79.0,85.0,62.0,64.0,77.0,78.0,65.0,68.0,77.0,86.0,65.0,64.0,77.0,82.0,65.0,-1.0
76,66.0,71.0,73.0,55.0,70.0,71.0,73.0,55.0,66.0,71.0,73.0,59.0,67.0,77.0,72.0,60.0,71.0,77.0,72.0,64.0,71.0,81.0,82.0,64.0,70.0,79.0,82.0,65.0,70.0,79.0,85.0,65.0,70.0,79.0,85.0,69.0,-1.0
77,64.0,71.0,67.0,56.0,68.0,71.0,71.0,59.0,68.0,75.0,71.0,56.0,67.0,72.0,74.0,54.0,67.0,72.0,74.0,58.0,67.0,72.0,74.0,54.0,63.0,67.0,69.0,55.0,66.0,71.0,73.0,55.0,66.0,71.0,69.0,55.0,-1.0
78,68.0,69.0,74.0,61.0,68.0,73.0,82.0,65.0,68.0,81.0,86.0,68.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,68.0,79.0,79.0,63.0,67.0,75.0,74.0,58.0,67.0,75.0,74.0,62.0,63.0,72.0,74.0,62.0,-1.0
79,60.0,55.0,102.0,91.0,64.0,69.0,94.0,79.0,68.0,77.0,86.0,65.0,71.0,75.0,87.0,63.0,68.0,75.0,75.0,59.0,64.0,68.0,75.0,56.0,67.0,72.0,70.0,54.0,71.0,72.0,74.0,58.0,67.0,75.0,74.0,58.0,-1.0
80,63.0,63.0,74.0,58.0,67.0,71.0,74.0,65.0,70.0,79.0,82.0,62.0,64.0,69.0,71.0,61.0,68.0,73.0,82.0,65.0,72.0,77.0,82.0,68.0,68.0,83.0,83.0,67.0,71.0,79.0,87.0,70.0,71.0,79.0,87.0,70.0,-1.0
81,68.0,75.0,79.0,59.0,60.0,75.0,79.0,59.0,64.0,79.0,79.0,59.0,71.0,75.0,74.0,58.0,67.0,75.0,77.0,58.0,67.0,75.0,81.0,62.0,70.0,75.0,76.0,59.0,63.0,75.0,80.0,59.0,63.0,75.0,76.0,63.0,-1.0
82,64.0,66.0,64.0,54.0,64.0,69.0,64.0,54.0,64.0,69.0,71.0,57.0,64.0,68.0,71.0,52.0,60.0,71.0,71.0,56.0,64.0,71.0,71.0,56.0,67.0,72.0,77.0,54.0,63.0,68.0,70.0,54.0,67.0,68.0,70.0,54.0,-1.0
83,63.0,73.0,72.0,57.0,67.0,73.0,79.0,60.0,71.0,81.0,86.0,64.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,67.0,75.0,78.0,58.0,64.0,73.0,74.0,54.0,64.0,73.0,78.0,57.0,64.0,73.0,78.0,61.0,-1.0
84,75.0,83.0,85.0,67.0,75.0,79.0,89.0,71.0,75.0,79.0,85.0,71.0,66.0,71.0,80.0,63.0,70.0,79.0,84.0,66.0,70.0,79.0,80.0,70.0,71.0,73.0,79.0,64.0,67.0,73.0,72.0,60.0,63.0,70.0,75.0,57.0,-1.0
85,67.0,73.0,79.0,60.0,63.0,66.0,72.0,60.0,67.0,70.0,72.0,60.0,67.0,71.0,74.0,58.0,63.0,67.0,70.0,55.0,67.0,71.0,70.0,58.0,64.0,69.0,74.0,61.0,64.0,66.0,67.0,54.0,64.0,69.0,74.0,61.0,-1.0
86,59.0,63.0,66.0,55.0,63.0,63.0,69.0,55.0,63.0,67.0,69.0,55.0,63.0,66.0,68.0,53.0,63.0,66.0,72.0,60.0,63.0,70.0,72.0,60.0,63.0,75.0,74.0,62.0,63.0,71.0,74.0,62.0,63.0,71.0,78.0,62.0,-1.0
87,78.0,91.0,96.0,74.0,66.0,79.0,84.0,66.0,66.0,79.0,80.0,63.0,79.0,91.0,93.0,72.0,71.0,81.0,82.0,64.0,71.0,81.0,90.0,68.0,82.0,88.0,101.0,76.0,67.0,71.0,93.0,65.0,74.0,88.0,97.0,80.0,-1.0
88,66.0,75.0,80.0,63.0,66.0,75.0,76.0,59.0,63.0,71.0,73.0,59.0,67.0,77.0,79.0,64.0,67.0,73.0,75.0,60.0,67.0,73.0,79.0,57.0,67.0,79.0,82.0,65.0,67.0,75.0,78.0,62.0,67.0,75.0,78.0,62.0,-1.0
89,71.0,79.0,87.0,74.0,71.0,71.0,87.0,74.0,60.0,61.0,87.0,74.0,71.0,79.0,89.0,71.0,71.0,79.0,93.0,71.0,67.0,68.0,89.0,75.0,66.0,75.0,80.0,70.0,66.0,75.0,88.0,70.0,70.0,79.0,88.0,74.0,-1.0
90,63.0,66.0,72.0,60.0,67.0,70.0,72.0,60.0,67.0,73.0,75.0,60.0,63.0,67.0,70.0,55.0,67.0,71.0,70.0,58.0,67.0,75.0,82.0,69.0,64.0,66.0,67.0,54.0,64.0,69.0,74.0,61.0,68.0,81.0,86.0,72.0,-1.0
